[True]
Run timestamp: 07092023_144844_25.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '1000.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_25']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 795 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3522, n_cat_covariates_embed_input: 0, n_hidden: 2313, n_latent: 2213, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7548; val_auprc_score: 0.7727; val_best_acc_score: 0.5385; val_best_f1_score: 0.6813; train_kl_reg_loss: 56599.6590; train_edge_recon_loss: 3533170.3855; train_gene_expr_recon_loss: 12868737.6412; train_masked_gp_l1_reg_loss: 125559.4591; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3111381.7977; train_chrom_access_recon_loss: 2727283.0248; train_global_loss: 22422732.0305; train_optim_loss: 22422732.0305; val_kl_reg_loss: 113153.3849; val_edge_recon_loss: 4063089.1667; val_gene_expr_recon_loss: 11964036.5333; val_masked_gp_l1_reg_loss: 118988.7969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 269739.4375; val_chrom_access_recon_loss: 2650634.6167; val_global_loss: 19179641.7333; val_optim_loss: 19179641.7333
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9455; val_auprc_score: 0.9273; val_best_acc_score: 0.8841; val_best_f1_score: 0.8899; train_kl_reg_loss: 100303.0968; train_edge_recon_loss: 2761815.4542; train_gene_expr_recon_loss: 10875020.4046; train_masked_gp_l1_reg_loss: 145536.1298; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85555.5843; train_chrom_access_recon_loss: 2391898.9256; train_global_loss: 16360129.5649; train_optim_loss: 16360129.5649; val_kl_reg_loss: 98122.0828; val_edge_recon_loss: 2776310.5833; val_gene_expr_recon_loss: 10851079.4000; val_masked_gp_l1_reg_loss: 145753.5781; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85207.5625; val_chrom_access_recon_loss: 2416755.5000; val_global_loss: 16373229.8000; val_optim_loss: 16373229.8000
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9517; val_auprc_score: 0.9401; val_best_acc_score: 0.8907; val_best_f1_score: 0.8965; train_kl_reg_loss: 99404.2278; train_edge_recon_loss: 2750922.0725; train_gene_expr_recon_loss: 10833436.5725; train_masked_gp_l1_reg_loss: 145717.1854; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 84504.5144; train_chrom_access_recon_loss: 2382513.9523; train_global_loss: 16296498.5267; train_optim_loss: 16296498.5267; val_kl_reg_loss: 94454.9911; val_edge_recon_loss: 2766571.7000; val_gene_expr_recon_loss: 10847164.6667; val_masked_gp_l1_reg_loss: 146267.3906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 84977.2812; val_chrom_access_recon_loss: 2406828.0833; val_global_loss: 16346263.4000; val_optim_loss: 16346263.4000
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9523; val_auprc_score: 0.9387; val_best_acc_score: 0.8964; val_best_f1_score: 0.9007; train_kl_reg_loss: 99231.3986; train_edge_recon_loss: 2745480.2214; train_gene_expr_recon_loss: 10788323.3282; train_masked_gp_l1_reg_loss: 146215.1424; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 83635.0392; train_chrom_access_recon_loss: 2372613.5782; train_global_loss: 16235498.6565; train_optim_loss: 16235498.6565; val_kl_reg_loss: 96053.6500; val_edge_recon_loss: 2761405.7500; val_gene_expr_recon_loss: 10741126.7333; val_masked_gp_l1_reg_loss: 146156.6094; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 83769.8203; val_chrom_access_recon_loss: 2386952.2667; val_global_loss: 16215465.4000; val_optim_loss: 16215465.4000
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9580; val_auprc_score: 0.9460; val_best_acc_score: 0.9010; val_best_f1_score: 0.9040; train_kl_reg_loss: 96876.8161; train_edge_recon_loss: 2743939.3760; train_gene_expr_recon_loss: 10739716.1527; train_masked_gp_l1_reg_loss: 146496.9623; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 82970.3991; train_chrom_access_recon_loss: 2362064.9332; train_global_loss: 16172064.6031; train_optim_loss: 16172064.6031; val_kl_reg_loss: 95339.6328; val_edge_recon_loss: 2752234.2333; val_gene_expr_recon_loss: 10766809.8667; val_masked_gp_l1_reg_loss: 147103.2656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 83116.1953; val_chrom_access_recon_loss: 2403909.1167; val_global_loss: 16248512.0667; val_optim_loss: 16248512.0667
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9571; val_auprc_score: 0.9467; val_best_acc_score: 0.8991; val_best_f1_score: 0.9034; train_kl_reg_loss: 96853.5685; train_edge_recon_loss: 2739843.1011; train_gene_expr_recon_loss: 10709092.9466; train_masked_gp_l1_reg_loss: 146992.5006; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 82604.0116; train_chrom_access_recon_loss: 2355019.7748; train_global_loss: 16130405.8168; train_optim_loss: 16130405.8168; val_kl_reg_loss: 95772.2089; val_edge_recon_loss: 2754565.6500; val_gene_expr_recon_loss: 10737067.0667; val_masked_gp_l1_reg_loss: 147160.8906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82170.5156; val_chrom_access_recon_loss: 2393943.5000; val_global_loss: 16210680.2000; val_optim_loss: 16210680.2000
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9613; val_auprc_score: 0.9508; val_best_acc_score: 0.9065; val_best_f1_score: 0.9099; train_kl_reg_loss: 96870.6317; train_edge_recon_loss: 2727997.9370; train_gene_expr_recon_loss: 10685149.7405; train_masked_gp_l1_reg_loss: 147295.3117; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 82247.5641; train_chrom_access_recon_loss: 2346567.4313; train_global_loss: 16086128.5954; train_optim_loss: 16086128.5954; val_kl_reg_loss: 95563.1646; val_edge_recon_loss: 2734053.0833; val_gene_expr_recon_loss: 10699352.2667; val_masked_gp_l1_reg_loss: 147755.0781; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82252.5469; val_chrom_access_recon_loss: 2371079.2333; val_global_loss: 16130056.0000; val_optim_loss: 16130056.0000
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9631; val_auprc_score: 0.9522; val_best_acc_score: 0.9112; val_best_f1_score: 0.9138; train_kl_reg_loss: 95286.6513; train_edge_recon_loss: 2741324.2710; train_gene_expr_recon_loss: 10658212.8397; train_masked_gp_l1_reg_loss: 147804.4659; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81956.9060; train_chrom_access_recon_loss: 2340882.9828; train_global_loss: 16065468.1450; train_optim_loss: 16065468.1450; val_kl_reg_loss: 97365.5380; val_edge_recon_loss: 2721166.6000; val_gene_expr_recon_loss: 10635588.1333; val_masked_gp_l1_reg_loss: 147864.3750; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 81687.8516; val_chrom_access_recon_loss: 2358681.0833; val_global_loss: 16042353.4000; val_optim_loss: 16042353.4000
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9657; val_auprc_score: 0.9536; val_best_acc_score: 0.9113; val_best_f1_score: 0.9151; train_kl_reg_loss: 96234.6128; train_edge_recon_loss: 2719162.3416; train_gene_expr_recon_loss: 10628030.6870; train_masked_gp_l1_reg_loss: 148060.9635; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81556.4212; train_chrom_access_recon_loss: 2333743.5076; train_global_loss: 16006788.4580; train_optim_loss: 16006788.4580; val_kl_reg_loss: 97499.3469; val_edge_recon_loss: 2720180.4667; val_gene_expr_recon_loss: 10610065.2000; val_masked_gp_l1_reg_loss: 148662.0312; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82261.3828; val_chrom_access_recon_loss: 2355633.2667; val_global_loss: 16014301.2000; val_optim_loss: 16014301.2000
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9671; val_auprc_score: 0.9582; val_best_acc_score: 0.9136; val_best_f1_score: 0.9169; train_kl_reg_loss: 96644.2521; train_edge_recon_loss: 2719612.4943; train_gene_expr_recon_loss: 10600238.9084; train_masked_gp_l1_reg_loss: 148221.4807; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81157.9495; train_chrom_access_recon_loss: 2326529.8550; train_global_loss: 15972404.9389; train_optim_loss: 15972404.9389; val_kl_reg_loss: 94756.2021; val_edge_recon_loss: 2706697.6000; val_gene_expr_recon_loss: 10603352.0000; val_masked_gp_l1_reg_loss: 148197.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 81036.0234; val_chrom_access_recon_loss: 2352125.1333; val_global_loss: 15986163.8000; val_optim_loss: 15986163.8000
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9640; val_auprc_score: 0.9558; val_best_acc_score: 0.9061; val_best_f1_score: 0.9107; train_kl_reg_loss: 95831.1070; train_edge_recon_loss: 2721137.3645; train_gene_expr_recon_loss: 10571750.4275; train_masked_gp_l1_reg_loss: 148289.6732; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81151.5044; train_chrom_access_recon_loss: 2320428.0802; train_global_loss: 15938588.0763; train_optim_loss: 15938588.0763; val_kl_reg_loss: 93925.6906; val_edge_recon_loss: 2739900.7333; val_gene_expr_recon_loss: 10582359.8000; val_masked_gp_l1_reg_loss: 148278.0625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 80693.7734; val_chrom_access_recon_loss: 2356674.6667; val_global_loss: 16001832.9333; val_optim_loss: 16001832.9333
