[True]
Run timestamp: 10102023_043959_145.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '25', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_145']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2838.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 816 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3575, n_cat_covariates_embed_input: 0, n_hidden: 2265, n_latent: 2165, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7711; val_auprc_score: 0.7875; val_best_acc_score: 0.6233; val_best_f1_score: 0.7160; train_kl_reg_loss: 63589.1651; train_edge_recon_loss: 740137.6851; train_gene_expr_recon_loss: 22222544.9771; train_masked_gp_l1_reg_loss: 44003.2368; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2966306.8817; train_chrom_access_recon_loss: 949860.9637; train_global_loss: 26986443.0687; train_optim_loss: 26986443.0687; val_kl_reg_loss: 68124.5922; val_edge_recon_loss: 811427.6833; val_gene_expr_recon_loss: 21139133.4667; val_masked_gp_l1_reg_loss: 48665.0938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 1153983.8750; val_chrom_access_recon_loss: 934248.5375; val_global_loss: 24155584.8000; val_optim_loss: 24155584.8000
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9625; val_auprc_score: 0.9551; val_best_acc_score: 0.9041; val_best_f1_score: 0.9056; train_kl_reg_loss: 54589.9194; train_edge_recon_loss: 579767.3989; train_gene_expr_recon_loss: 19332896.8855; train_masked_gp_l1_reg_loss: 69367.6977; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 88835.5354; train_chrom_access_recon_loss: 855268.0033; train_global_loss: 20980725.3893; train_optim_loss: 20980725.3893; val_kl_reg_loss: 53598.7391; val_edge_recon_loss: 581463.8042; val_gene_expr_recon_loss: 19439942.2667; val_masked_gp_l1_reg_loss: 69686.4688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 88006.9688; val_chrom_access_recon_loss: 868295.2875; val_global_loss: 21100992.6667; val_optim_loss: 21100992.6667
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9632; val_auprc_score: 0.9560; val_best_acc_score: 0.9037; val_best_f1_score: 0.9060; train_kl_reg_loss: 53927.6724; train_edge_recon_loss: 579109.2366; train_gene_expr_recon_loss: 19284306.5649; train_masked_gp_l1_reg_loss: 70159.5832; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 87542.2597; train_chrom_access_recon_loss: 853542.1966; train_global_loss: 20928587.6336; train_optim_loss: 20928587.6336; val_kl_reg_loss: 53770.1542; val_edge_recon_loss: 579998.9292; val_gene_expr_recon_loss: 19306336.5333; val_masked_gp_l1_reg_loss: 70564.0234; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 87352.7188; val_chrom_access_recon_loss: 865026.7000; val_global_loss: 20963047.8667; val_optim_loss: 20963047.8667
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9658; val_auprc_score: 0.9590; val_best_acc_score: 0.9089; val_best_f1_score: 0.9111; train_kl_reg_loss: 53372.6407; train_edge_recon_loss: 576208.2128; train_gene_expr_recon_loss: 19206186.5038; train_masked_gp_l1_reg_loss: 70966.3415; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 86678.5533; train_chrom_access_recon_loss: 849997.6813; train_global_loss: 20843409.7252; train_optim_loss: 20843409.7252; val_kl_reg_loss: 53165.3745; val_edge_recon_loss: 580510.5583; val_gene_expr_recon_loss: 19224519.0667; val_masked_gp_l1_reg_loss: 71458.5156; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 86761.6719; val_chrom_access_recon_loss: 864315.8458; val_global_loss: 20880731.0667; val_optim_loss: 20880731.0667
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9681; val_auprc_score: 0.9609; val_best_acc_score: 0.9175; val_best_f1_score: 0.9191; train_kl_reg_loss: 52767.5839; train_edge_recon_loss: 574388.7934; train_gene_expr_recon_loss: 19126947.9084; train_masked_gp_l1_reg_loss: 71807.9541; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 86464.0349; train_chrom_access_recon_loss: 847424.7476; train_global_loss: 20759800.9313; train_optim_loss: 20759800.9313; val_kl_reg_loss: 52153.1492; val_edge_recon_loss: 576129.8333; val_gene_expr_recon_loss: 19246139.3333; val_masked_gp_l1_reg_loss: 72250.7422; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 87549.7578; val_chrom_access_recon_loss: 857870.1708; val_global_loss: 20892092.1333; val_optim_loss: 20892092.1333
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9668; val_auprc_score: 0.9569; val_best_acc_score: 0.9161; val_best_f1_score: 0.9195; train_kl_reg_loss: 52251.9176; train_edge_recon_loss: 574609.4552; train_gene_expr_recon_loss: 19075669.7252; train_masked_gp_l1_reg_loss: 72780.3333; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 86452.1761; train_chrom_access_recon_loss: 845710.7176; train_global_loss: 20707474.3664; train_optim_loss: 20707474.3664; val_kl_reg_loss: 52090.0346; val_edge_recon_loss: 571340.2333; val_gene_expr_recon_loss: 19138436.1333; val_masked_gp_l1_reg_loss: 73205.4688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 87088.6797; val_chrom_access_recon_loss: 859252.4417; val_global_loss: 20781413.0667; val_optim_loss: 20781413.0667
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9666; val_auprc_score: 0.9575; val_best_acc_score: 0.9134; val_best_f1_score: 0.9163; train_kl_reg_loss: 51572.2725; train_edge_recon_loss: 572733.3922; train_gene_expr_recon_loss: 19005013.9542; train_masked_gp_l1_reg_loss: 73742.5042; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85990.7134; train_chrom_access_recon_loss: 842156.1536; train_global_loss: 20631209.0534; train_optim_loss: 20631209.0534; val_kl_reg_loss: 51234.5102; val_edge_recon_loss: 571112.7042; val_gene_expr_recon_loss: 19027566.8000; val_masked_gp_l1_reg_loss: 74156.6328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85436.5000; val_chrom_access_recon_loss: 850548.8708; val_global_loss: 20660055.0667; val_optim_loss: 20660055.0667
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9661; val_auprc_score: 0.9551; val_best_acc_score: 0.9173; val_best_f1_score: 0.9199; train_kl_reg_loss: 50817.7677; train_edge_recon_loss: 571663.1842; train_gene_expr_recon_loss: 18941365.6794; train_masked_gp_l1_reg_loss: 74827.4546; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85228.4043; train_chrom_access_recon_loss: 839494.3865; train_global_loss: 20563396.8702; train_optim_loss: 20563396.8702; val_kl_reg_loss: 51782.0458; val_edge_recon_loss: 573845.9708; val_gene_expr_recon_loss: 19035266.4667; val_masked_gp_l1_reg_loss: 75330.7266; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 84919.3984; val_chrom_access_recon_loss: 853922.9083; val_global_loss: 20675067.2000; val_optim_loss: 20675067.2000
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9701; val_auprc_score: 0.9640; val_best_acc_score: 0.9158; val_best_f1_score: 0.9201; train_kl_reg_loss: 50552.7391; train_edge_recon_loss: 572088.9055; train_gene_expr_recon_loss: 18891622.4885; train_masked_gp_l1_reg_loss: 75931.1833; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 84857.7825; train_chrom_access_recon_loss: 839015.3192; train_global_loss: 20514068.3817; train_optim_loss: 20514068.3817; val_kl_reg_loss: 50797.2716; val_edge_recon_loss: 572730.4208; val_gene_expr_recon_loss: 19072010.4000; val_masked_gp_l1_reg_loss: 76528.6484; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85270.3516; val_chrom_access_recon_loss: 853553.8875; val_global_loss: 20710889.6000; val_optim_loss: 20710889.6000
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9648; val_auprc_score: 0.9544; val_best_acc_score: 0.9142; val_best_f1_score: 0.9174; train_kl_reg_loss: 49976.3296; train_edge_recon_loss: 571511.4795; train_gene_expr_recon_loss: 18830843.9695; train_masked_gp_l1_reg_loss: 77074.9282; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 84691.0399; train_chrom_access_recon_loss: 836281.2834; train_global_loss: 20450378.8244; train_optim_loss: 20450378.8244; val_kl_reg_loss: 50184.3583; val_edge_recon_loss: 577159.9333; val_gene_expr_recon_loss: 18890298.2667; val_masked_gp_l1_reg_loss: 77606.9297; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85526.8828; val_chrom_access_recon_loss: 846483.8167; val_global_loss: 20527258.2667; val_optim_loss: 20527258.2667
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9678; val_auprc_score: 0.9580; val_best_acc_score: 0.9179; val_best_f1_score: 0.9205; train_kl_reg_loss: 49524.2726; train_edge_recon_loss: 570954.3554; train_gene_expr_recon_loss: 18767941.9389; train_masked_gp_l1_reg_loss: 78312.0960; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85241.1247; train_chrom_access_recon_loss: 834807.2176; train_global_loss: 20386781.0382; train_optim_loss: 20386781.0382; val_kl_reg_loss: 48589.5552; val_edge_recon_loss: 576057.0583; val_gene_expr_recon_loss: 18883938.0000; val_masked_gp_l1_reg_loss: 78881.2578; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 86068.3047; val_chrom_access_recon_loss: 845378.1042; val_global_loss: 20518913.3333; val_optim_loss: 20518913.3333
