[True]
Run timestamp: 07092023_152710_33.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '100', '--lambda_l1_addon', '100.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_33']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 795 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3522, n_cat_covariates_embed_input: 0, n_hidden: 2313, n_latent: 2213, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8046; val_auprc_score: 0.8157; val_best_acc_score: 0.5552; val_best_f1_score: 0.6912; train_kl_reg_loss: 76407.0659; train_edge_recon_loss: 3527266.9027; train_gene_expr_recon_loss: 12540308.2901; train_masked_gp_l1_reg_loss: 52774.2211; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 646053.7094; train_chrom_access_recon_loss: 4496563.3893; train_global_loss: 21339373.7099; train_optim_loss: 21339373.7099; val_kl_reg_loss: 102531.6135; val_edge_recon_loss: 4062413.1167; val_gene_expr_recon_loss: 11855292.1333; val_masked_gp_l1_reg_loss: 48579.9023; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 345498.7188; val_chrom_access_recon_loss: 4270185.6167; val_global_loss: 20684501.8667; val_optim_loss: 20684501.8667
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9546; val_auprc_score: 0.9418; val_best_acc_score: 0.8945; val_best_f1_score: 0.8986; train_kl_reg_loss: 75070.4206; train_edge_recon_loss: 2716725.3779; train_gene_expr_recon_loss: 10832329.7939; train_masked_gp_l1_reg_loss: 81766.9608; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 28985.7997; train_chrom_access_recon_loss: 3992533.7462; train_global_loss: 17727412.1756; train_optim_loss: 17727412.1756; val_kl_reg_loss: 74754.9380; val_edge_recon_loss: 2731684.6500; val_gene_expr_recon_loss: 10800356.1333; val_masked_gp_l1_reg_loss: 82360.8828; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 28441.3086; val_chrom_access_recon_loss: 3911076.9333; val_global_loss: 17628674.8000; val_optim_loss: 17628674.8000
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9561; val_auprc_score: 0.9413; val_best_acc_score: 0.8985; val_best_f1_score: 0.9013; train_kl_reg_loss: 74175.7620; train_edge_recon_loss: 2707801.6374; train_gene_expr_recon_loss: 10776924.1908; train_masked_gp_l1_reg_loss: 82994.5939; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 28147.7061; train_chrom_access_recon_loss: 3970899.3569; train_global_loss: 17640943.1527; train_optim_loss: 17640943.1527; val_kl_reg_loss: 72261.5984; val_edge_recon_loss: 2731618.3500; val_gene_expr_recon_loss: 10708787.2000; val_masked_gp_l1_reg_loss: 83608.3516; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 27817.1387; val_chrom_access_recon_loss: 3873774.7667; val_global_loss: 17497866.8000; val_optim_loss: 17497866.8000
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9612; val_auprc_score: 0.9502; val_best_acc_score: 0.9100; val_best_f1_score: 0.9130; train_kl_reg_loss: 72581.4079; train_edge_recon_loss: 2702787.1698; train_gene_expr_recon_loss: 10746800.7252; train_masked_gp_l1_reg_loss: 84118.9725; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 27506.6750; train_chrom_access_recon_loss: 3955224.9275; train_global_loss: 17589019.8168; train_optim_loss: 17589019.8168; val_kl_reg_loss: 72278.0865; val_edge_recon_loss: 2713398.6500; val_gene_expr_recon_loss: 10677579.5333; val_masked_gp_l1_reg_loss: 84705.2188; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 27424.9883; val_chrom_access_recon_loss: 3856698.8833; val_global_loss: 17432085.0667; val_optim_loss: 17432085.0667
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9575; val_auprc_score: 0.9450; val_best_acc_score: 0.8952; val_best_f1_score: 0.8998; train_kl_reg_loss: 72315.3732; train_edge_recon_loss: 2702743.9924; train_gene_expr_recon_loss: 10702385.1756; train_masked_gp_l1_reg_loss: 85137.2885; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 27078.4239; train_chrom_access_recon_loss: 3938703.3053; train_global_loss: 17528363.5573; train_optim_loss: 17528363.5573; val_kl_reg_loss: 70476.1146; val_edge_recon_loss: 2748866.8833; val_gene_expr_recon_loss: 10665357.2000; val_masked_gp_l1_reg_loss: 85739.4062; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26863.6055; val_chrom_access_recon_loss: 3859436.8333; val_global_loss: 17456740.1333; val_optim_loss: 17456740.1333
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9670; val_auprc_score: 0.9578; val_best_acc_score: 0.9112; val_best_f1_score: 0.9145; train_kl_reg_loss: 71984.9392; train_edge_recon_loss: 2697674.2901; train_gene_expr_recon_loss: 10657541.1908; train_masked_gp_l1_reg_loss: 86110.3294; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 26672.1455; train_chrom_access_recon_loss: 3920101.3302; train_global_loss: 17460084.2595; train_optim_loss: 17460084.2595; val_kl_reg_loss: 71526.8490; val_edge_recon_loss: 2699822.0333; val_gene_expr_recon_loss: 10609509.0000; val_masked_gp_l1_reg_loss: 86288.6719; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26467.3027; val_chrom_access_recon_loss: 3832505.8000; val_global_loss: 17326119.8667; val_optim_loss: 17326119.8667
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9652; val_auprc_score: 0.9555; val_best_acc_score: 0.9082; val_best_f1_score: 0.9116; train_kl_reg_loss: 71325.5630; train_edge_recon_loss: 2686366.8550; train_gene_expr_recon_loss: 10639591.9313; train_masked_gp_l1_reg_loss: 86749.9782; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 26355.1793; train_chrom_access_recon_loss: 3913415.6145; train_global_loss: 17423805.0687; train_optim_loss: 17423805.0687; val_kl_reg_loss: 68647.3953; val_edge_recon_loss: 2705128.5000; val_gene_expr_recon_loss: 10560726.2667; val_masked_gp_l1_reg_loss: 87303.9219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26289.9629; val_chrom_access_recon_loss: 3813835.4667; val_global_loss: 17261931.4667; val_optim_loss: 17261931.4667
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9696; val_auprc_score: 0.9614; val_best_acc_score: 0.9182; val_best_f1_score: 0.9201; train_kl_reg_loss: 69369.0376; train_edge_recon_loss: 2691713.5210; train_gene_expr_recon_loss: 10606296.5802; train_masked_gp_l1_reg_loss: 87761.1197; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 26194.5304; train_chrom_access_recon_loss: 3897288.5305; train_global_loss: 17378623.2748; train_optim_loss: 17378623.2748; val_kl_reg_loss: 71389.4339; val_edge_recon_loss: 2680907.8833; val_gene_expr_recon_loss: 10525929.6000; val_masked_gp_l1_reg_loss: 88270.1328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26322.1992; val_chrom_access_recon_loss: 3809386.8000; val_global_loss: 17202205.6667; val_optim_loss: 17202205.6667
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9711; val_auprc_score: 0.9621; val_best_acc_score: 0.9150; val_best_f1_score: 0.9175; train_kl_reg_loss: 69754.0279; train_edge_recon_loss: 2693984.3893; train_gene_expr_recon_loss: 10573737.1985; train_masked_gp_l1_reg_loss: 88599.8633; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 26139.7670; train_chrom_access_recon_loss: 3884826.7366; train_global_loss: 17337041.9084; train_optim_loss: 17337041.9084; val_kl_reg_loss: 67673.4878; val_edge_recon_loss: 2697424.3167; val_gene_expr_recon_loss: 10514778.6000; val_masked_gp_l1_reg_loss: 89033.4375; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26267.7461; val_chrom_access_recon_loss: 3788751.7333; val_global_loss: 17183929.2000; val_optim_loss: 17183929.2000
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9676; val_auprc_score: 0.9569; val_best_acc_score: 0.9117; val_best_f1_score: 0.9146; train_kl_reg_loss: 68633.8120; train_edge_recon_loss: 2689813.8855; train_gene_expr_recon_loss: 10548713.7252; train_masked_gp_l1_reg_loss: 89346.9935; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 26088.6614; train_chrom_access_recon_loss: 3871638.8721; train_global_loss: 17294235.9160; train_optim_loss: 17294235.9160; val_kl_reg_loss: 69136.3406; val_edge_recon_loss: 2705379.9833; val_gene_expr_recon_loss: 10487541.9333; val_masked_gp_l1_reg_loss: 89789.3906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26063.0195; val_chrom_access_recon_loss: 3776898.6667; val_global_loss: 17154808.8000; val_optim_loss: 17154808.8000
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9749; val_auprc_score: 0.9698; val_best_acc_score: 0.9231; val_best_f1_score: 0.9254; train_kl_reg_loss: 68905.8090; train_edge_recon_loss: 2681960.0305; train_gene_expr_recon_loss: 10522333.3359; train_masked_gp_l1_reg_loss: 90011.7548; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 25993.1073; train_chrom_access_recon_loss: 3861875.2290; train_global_loss: 17251079.1985; train_optim_loss: 17251079.1985; val_kl_reg_loss: 69105.8120; val_edge_recon_loss: 2674117.4333; val_gene_expr_recon_loss: 10499777.5333; val_masked_gp_l1_reg_loss: 90380.9922; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 26151.1777; val_chrom_access_recon_loss: 3790376.0167; val_global_loss: 17149909.0000; val_optim_loss: 17149909.0000
