[True]
Run timestamp: 09102023_221623_56.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_56']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2465 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5213, n_cat_covariates_embed_input: 0, n_hidden: 2323, n_latent: 2223, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2465
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2465

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6507; val_auprc_score: 0.6368; val_best_acc_score: 0.5003; val_best_f1_score: 0.6667; train_kl_reg_loss: 51142.3003; train_edge_recon_loss: 3524867.4659; train_gene_expr_recon_loss: 13960272.0606; train_masked_gp_l1_reg_loss: 91526.4805; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2987199.2292; train_chrom_access_recon_loss: 6929488.5833; train_global_loss: 27544496.0303; train_optim_loss: 27544496.0303; val_kl_reg_loss: 120815.1816; val_edge_recon_loss: 4065609.3438; val_gene_expr_recon_loss: 13004426.0000; val_masked_gp_l1_reg_loss: 75077.0938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 1681276.1250; val_chrom_access_recon_loss: 6796328.3750; val_global_loss: 25743532.5000; val_optim_loss: 25743532.5000
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9106; val_auprc_score: 0.8769; val_best_acc_score: 0.8544; val_best_f1_score: 0.8657; train_kl_reg_loss: 96284.6489; train_edge_recon_loss: 2796010.3220; train_gene_expr_recon_loss: 12044668.6212; train_masked_gp_l1_reg_loss: 98570.6349; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 66521.3500; train_chrom_access_recon_loss: 6275574.1288; train_global_loss: 21377629.6061; train_optim_loss: 21377629.6061; val_kl_reg_loss: 98964.5820; val_edge_recon_loss: 2804325.5312; val_gene_expr_recon_loss: 12061706.6250; val_masked_gp_l1_reg_loss: 99439.3594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 66478.9141; val_chrom_access_recon_loss: 6420945.6250; val_global_loss: 21551860.0000; val_optim_loss: 21551860.0000
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9110; val_auprc_score: 0.8706; val_best_acc_score: 0.8544; val_best_f1_score: 0.8649; train_kl_reg_loss: 93431.9550; train_edge_recon_loss: 2782169.8333; train_gene_expr_recon_loss: 12010989.5000; train_masked_gp_l1_reg_loss: 99973.2775; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 65000.0576; train_chrom_access_recon_loss: 6258866.2955; train_global_loss: 21310430.8182; train_optim_loss: 21310430.8182; val_kl_reg_loss: 95676.1406; val_edge_recon_loss: 2791468.0938; val_gene_expr_recon_loss: 12047036.2500; val_masked_gp_l1_reg_loss: 100584.6094; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64219.6094; val_chrom_access_recon_loss: 6339274.0625; val_global_loss: 21438260.2500; val_optim_loss: 21438260.2500
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9088; val_auprc_score: 0.8734; val_best_acc_score: 0.8512; val_best_f1_score: 0.8639; train_kl_reg_loss: 94677.6792; train_edge_recon_loss: 2777347.2992; train_gene_expr_recon_loss: 11965329.9242; train_masked_gp_l1_reg_loss: 101038.1932; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 63351.4885; train_chrom_access_recon_loss: 6236825.5379; train_global_loss: 21238570.2121; train_optim_loss: 21238570.2121; val_kl_reg_loss: 94041.2441; val_edge_recon_loss: 2820892.7500; val_gene_expr_recon_loss: 11997551.0000; val_masked_gp_l1_reg_loss: 101678.7578; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 62959.5859; val_chrom_access_recon_loss: 6300835.5000; val_global_loss: 21377959.2500; val_optim_loss: 21377959.2500
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9271; val_auprc_score: 0.9014; val_best_acc_score: 0.8681; val_best_f1_score: 0.8767; train_kl_reg_loss: 94765.8520; train_edge_recon_loss: 2762490.7235; train_gene_expr_recon_loss: 11935605.3788; train_masked_gp_l1_reg_loss: 101826.9877; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 62370.8717; train_chrom_access_recon_loss: 6217429.2424; train_global_loss: 21174488.9697; train_optim_loss: 21174488.9697; val_kl_reg_loss: 95213.6055; val_edge_recon_loss: 2773182.3125; val_gene_expr_recon_loss: 12045289.7500; val_masked_gp_l1_reg_loss: 102424.3125; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 62248.3047; val_chrom_access_recon_loss: 6453852.2500; val_global_loss: 21532210.2500; val_optim_loss: 21532210.2500
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9286; val_auprc_score: 0.9042; val_best_acc_score: 0.8638; val_best_f1_score: 0.8708; train_kl_reg_loss: 92605.1776; train_edge_recon_loss: 2753292.5909; train_gene_expr_recon_loss: 11917087.2576; train_masked_gp_l1_reg_loss: 102737.3636; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 61624.2332; train_chrom_access_recon_loss: 6202588.1136; train_global_loss: 21129934.6061; train_optim_loss: 21129934.6061; val_kl_reg_loss: 94650.8223; val_edge_recon_loss: 2771552.2812; val_gene_expr_recon_loss: 12045579.5000; val_masked_gp_l1_reg_loss: 103265.2734; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60956.7188; val_chrom_access_recon_loss: 6360611.0000; val_global_loss: 21436616.0000; val_optim_loss: 21436616.0000
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9272; val_auprc_score: 0.9010; val_best_acc_score: 0.8670; val_best_f1_score: 0.8752; train_kl_reg_loss: 91227.9334; train_edge_recon_loss: 2747782.5985; train_gene_expr_recon_loss: 11873537.8939; train_masked_gp_l1_reg_loss: 103462.1080; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60691.3764; train_chrom_access_recon_loss: 6179479.5152; train_global_loss: 21056181.5455; train_optim_loss: 21056181.5455; val_kl_reg_loss: 93073.0752; val_edge_recon_loss: 2787454.5938; val_gene_expr_recon_loss: 11953901.0000; val_masked_gp_l1_reg_loss: 103964.3750; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60870.4805; val_chrom_access_recon_loss: 6311425.8125; val_global_loss: 21310688.5000; val_optim_loss: 21310688.5000
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9250; val_auprc_score: 0.8967; val_best_acc_score: 0.8700; val_best_f1_score: 0.8772; train_kl_reg_loss: 90534.3713; train_edge_recon_loss: 2748263.7008; train_gene_expr_recon_loss: 11849170.1515; train_masked_gp_l1_reg_loss: 104190.4040; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60365.8677; train_chrom_access_recon_loss: 6167207.1818; train_global_loss: 21019731.6667; train_optim_loss: 21019731.6667; val_kl_reg_loss: 93187.2559; val_edge_recon_loss: 2783382.5625; val_gene_expr_recon_loss: 11844097.3750; val_masked_gp_l1_reg_loss: 104595.4844; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60380.1445; val_chrom_access_recon_loss: 6274987.6250; val_global_loss: 21160629.7500; val_optim_loss: 21160629.7500
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9256; val_auprc_score: 0.8936; val_best_acc_score: 0.8649; val_best_f1_score: 0.8740; train_kl_reg_loss: 91105.1555; train_edge_recon_loss: 2746985.1705; train_gene_expr_recon_loss: 11807010.0455; train_masked_gp_l1_reg_loss: 104866.3324; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60298.0642; train_chrom_access_recon_loss: 6144657.9167; train_global_loss: 20954922.6364; train_optim_loss: 20954922.6364; val_kl_reg_loss: 94358.1230; val_edge_recon_loss: 2777874.6562; val_gene_expr_recon_loss: 11917964.1250; val_masked_gp_l1_reg_loss: 104999.5000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60278.5586; val_chrom_access_recon_loss: 6359370.2500; val_global_loss: 21314846.0000; val_optim_loss: 21314846.0000
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9351; val_auprc_score: 0.9134; val_best_acc_score: 0.8748; val_best_f1_score: 0.8817; train_kl_reg_loss: 89150.5508; train_edge_recon_loss: 2749644.1098; train_gene_expr_recon_loss: 11779894.4697; train_masked_gp_l1_reg_loss: 105345.3329; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60555.5377; train_chrom_access_recon_loss: 6128057.5152; train_global_loss: 20912647.6667; train_optim_loss: 20912647.6667; val_kl_reg_loss: 89571.6943; val_edge_recon_loss: 2770749.0938; val_gene_expr_recon_loss: 11848249.7500; val_masked_gp_l1_reg_loss: 105662.7656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60449.5039; val_chrom_access_recon_loss: 6205473.7500; val_global_loss: 21080157.2500; val_optim_loss: 21080157.2500
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9301; val_auprc_score: 0.9021; val_best_acc_score: 0.8718; val_best_f1_score: 0.8799; train_kl_reg_loss: 88305.4285; train_edge_recon_loss: 2731351.0606; train_gene_expr_recon_loss: 11773300.3485; train_masked_gp_l1_reg_loss: 105879.8041; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60817.9366; train_chrom_access_recon_loss: 6125238.5909; train_global_loss: 20884893.1212; train_optim_loss: 20884893.1212; val_kl_reg_loss: 89450.8271; val_edge_recon_loss: 2784633.5312; val_gene_expr_recon_loss: 11781702.6250; val_masked_gp_l1_reg_loss: 106305.7812; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 61256.1484; val_chrom_access_recon_loss: 6291216.3750; val_global_loss: 21114565.0000; val_optim_loss: 21114565.0000
